id,id,대분류,중분류,소분류,브랜드,human_imputed,human_imputed_proba,헤어타입,형태,특징,용량,unit,종류,효과,구성,두피타입,human,향계열,세트구성,사용부위,피부타입,인증,색상,부가기능,재질,사용시간,단계,생균,섭취량,제품용량,섭취횟수,섭취방법,원료명(식약처고시),주원료,MSM,분자량,수,중량,단백질성분,맛,포장unit,매수,무첨가,충전시간,전원방식,전원,품목,세트unit,용도,자외선차단지수,성분,사용가능,평량,정수과정,세탁기유형,겹수,HCA,열량,무게,개당열량,진동,제품크기,주성분,사이즈,가로사이즈,유발성분,단계별,고정방식,소비전력,롤수,길이,칫솔모타입,칫솔종류,칫솔헤드크기,적용모델,작동방식,디자인,안전,모드,칫솔모형태,회전,사용기간,와이어굵기,흡수,편의기능,몸무게(키즈),출시,헤드수,헤드종류,충전방식,추가구성,날수,전자동세정&충전,면도방식,헤드무빙,면도망,트리머,면도날종류,상태표시등,면도날,트리머(헤드교체),유형,분유성분,출시년도
5204,7162,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-02052,미성년자,0.712426782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,7163,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.804754257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,7164,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.814086199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,7165,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.822273314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,7166,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.746713161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,7167,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.819763899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,7168,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.80094403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,7169,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.799647212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,7170,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.814694285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,7171,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.774637699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,7172,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.79932797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,7173,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.85151732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,7174,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.826750457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,7175,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.86228919,,,,,,,,,,,,,,,,,,기타,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,7176,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.738676965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,7177,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.800079405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,7178,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.828477979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,7179,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.785367846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,7180,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.808552444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,7181,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.762599111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,7182,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.803832233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,7183,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.812959671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,7184,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.82780993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,7185,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.696636736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,7186,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.657321155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,7187,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.747233391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,7188,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.747445881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,7189,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.657649279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,7190,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.743920684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,7191,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.729758263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,7192,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.687885463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,7193,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.740276456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,7194,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.764141321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,7195,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.726832271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,7196,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.690321326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,7197,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.704454243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240,7198,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.750300169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,7199,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.69388032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,7200,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.665690899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,7201,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.569812059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,7202,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.563116074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,7203,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.607122838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,7204,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.619495213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,7205,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02052,미성년자,0.72683239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,7206,B002-C001-0002,B002-C002-0004,B002-C003-0020,B002-02052,미성년자,0.626602292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,7207,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.823113263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,7208,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.828188777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,7209,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.839337051,,,,,,,,본품,,,,,,,,,,기타,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,7210,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.808960438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,7211,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.627639055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,7212,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.596723616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,7213,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02052,미성년자,0.869771898,,,,,,,,,,,,,,,,,,면,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,7214,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.901496112,,,,,,,,,,,,,,,,,,면,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,7215,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.873472154,,,,,,,,,,,,,,,,,,면,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,7216,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.749946177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,7217,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.740873992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,7218,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.540042877,,,,,,,,,,,,,,,,,,스테인리스스틸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,7219,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.80067569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,7220,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.83906585,,,,,,,,,,,,,,,,,,폴리프로필렌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,7221,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.757544041,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,7222,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.779969871,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,7223,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.652981043,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,7224,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.6569677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,7225,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.614223063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,7226,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.74179399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,7227,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052,미성년자,0.673682094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,7228,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.829441905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,7229,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.733648896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,7230,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.738733113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,7231,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.684380174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,7232,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02052,미성년자,0.688087702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,7233,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-02052,미성년자,0.865848064,,,,50L,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,7234,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.832447946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,7235,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.83267504,,,,50L,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,7236,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.833380222,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,미니,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,7237,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.726694703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,7238,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.766138732,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,7239,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.656110942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,7240,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.801765382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,7241,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02052,미성년자,0.747062981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,7242,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.635030806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,7243,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-02052,미성년자,0.790376067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,7244,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052,미성년자,0.803359866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,7245,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02052,미성년자,0.73318845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,7246,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052,미성년자,0.688462615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,7247,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-02054,미성년자,0.726096809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,7248,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-02055,미성년자,0.58594346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,7249,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02056,미성년자,0.589779615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,7250,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02057,미성년자,0.69992274,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,7251,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02057,미성년자,0.64804846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,7252,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-02057,미성년자,0.726689696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
